volcan_id,time_to_eruption_dt
1000015382,16258654.0
1000554676,6347792.0
1000745424,5120693.0
1001461087,10393161.0
1001732002,20549733.0
1002275321,31353326.0
1002575641,9924307.0
1002609771,30423212.6
1002624617,8004890.0
1002789083,7581131.0
1002825126,36755640.0
1003154738,1891688.0
1003175827,21994554.0
1003411703,36831703.0
1003520023,25349493.0
10035828,21697259.0
1004346803,213390.0
1004557332,35397029.0
1004561781,21965310.0
1004609129,32264195.0
100519902,4357018.0
1005472094,30290303.0
100610446,23101591.53846154
1006345280,9680604.0
1006842231,13146833.0
1007019534,8705748.0
1007996426,45018989.0
1009126824,245735.0
1009442335,33710897.0
1009749143,4091055.0
1010002096,33725162.0
1010561361,35512645.0
1010680130,34540645.0
1010725931,46629410.0
1010756593,30695791.0
1010864137,30423212.6
1011078321,15946474.0
1011133267,29267657.0
1013196130,5182237.0
1013226239,15687735.0
1013789689,37056937.0
1014562599,41018705.0
1014585637,23961047.0
1015033166,30423212.6
1015092282,41052996.0
1016110949,26870332.25
101616763,23101591.53846154
1016242026,22711245.041237112
1016727429,38082962.0
1016932159,1428121.0
1016956864,20704604.0
1017830158,4800251.0
1018207090,26111068.0
1018435910,17275464.0
1018756523,29569431.0
1019052648,22465586.0
1019955915,31097762.0
1020283272,16657318.0
1021479157,23319872.0
1022420757,12329909.0
1023111602,4839779.0
1023245702,22711245.041237112
102338326,4598189.0
1023559523,1245749.0
1023589533,4423703.0
1023927094,17627859.0
1024265947,19224020.0
1024522044,22711245.041237112
1024855809,40938060.0
1025401939,6467224.0
1025870964,28871048.0
1026930172,27668379.0
1027307874,7822077.0
1027457977,34398491.0
1028325789,47473541.0
1028350709,8229339.0
1028796869,1797436.0
1028829115,7435922.0
1030109165,2136730.0
1031098571,743089.0
1031775369,37403436.0
1032429253,38783389.0
1032570249,14205791.0
1032987045,26388292.0
1033287069,35869399.428571425
1033677406,30736075.0
1033835311,40065339.0
1034203889,29569431.0
1036403851,4719062.0
1037601470,13071604.0
1038366766,13649505.2
1038903770,12844995.0
1038918048,37930321.0
1039038516,26788256.0
1039242162,45106551.0
1039583299,2754390.0
1040017632,40389284.0
1040427269,20682439.0
1041846634,22245477.0
1041878888,19763961.0
1041963422,17286638.0
1042260671,45560318.0
1042743186,41542280.0
1042857837,21508437.0
1043816873,15217883.0
1044404474,9441051.0
1044700555,30282601.0
1044996306,20478572.0
1045737293,20476501.0
1046153021,3265993.0
1047097201,2212847.0
1047238065,1756341.0
1047698781,42753277.0
1048009361,21541170.5
1048073965,21541170.5
1048300101,16549824.0
1049186697,12851509.0
1049342028,26870332.25
104958377,12960507.0
1049892705,23385989.0
1051215459,39027962.0
1051299690,37875002.0
1051817564,22711245.041237112
1052073345,9311783.0
1052075589,22711245.041237112
1052745011,22711245.041237112
1053043132,9442732.0
1053609274,35323803.0
1053686121,11025917.0
1053927671,676554.0
1054353459,30423212.6
1055093477,42668581.0
1055227118,17695697.0
1056424078,16095800.0
105658810,23101591.53846154
1056778258,9806109.0
1057137462,32749821.0
1057504299,9719296.0
1057868450,38501378.0
1058582421,24118695.0
1058923200,20129462.166666668
1059294461,12981242.0
1059381646,13871584.0
1060048694,45662421.0
1060581218,21030059.5
1060632987,3975339.0
106078758,22711245.041237112
1061211936,43016957.0
1061556765,46584326.0
1061801479,26742662.0
1062764986,39691110.0
1063425676,22711245.041237112
1064794195,13261250.0
1064935255,47950543.0
1065197609,1583671.0
1065259888,30423212.6
1065800547,10935736.0
1066152649,19477998.0
1067098395,22711245.041237112
1067330822,42126602.0
1067927661,1239962.0
1068033648,8548168.0
1068054446,41919713.0
1068208983,47680668.0
1068504383,15380444.0
1070060959,7147858.0
1070188655,25005211.0
1070784997,11763117.0
107081920,428461.0
1070821612,29318853.0
1071049789,3488666.0
